miRNA,Target,Sum
hsa-miR-519d-3p,PTEN,3
hsa-miR-519d-3p,STAT3,4
hsa-miR-519d-3p,TIMP2,2
hsa-miR-519d-5p,NUP54,2
hsa-miR-519e-3p,CDKN1A,4
hsa-miR-519e-3p,ZNF75A,2
hsa-miR-519e-5p,RABL2A,2
hsa-miR-520a-3p,CCND1,3
hsa-miR-520a-3p,CDKN1A,4
hsa-miR-520a-3p,FAM9C,2
hsa-miR-520a-3p,HOXD8,2
hsa-miR-520a-3p,PFKP,4
hsa-miR-520a-5p,SEPN1,2
hsa-miR-520b,CD46,4
hsa-miR-520b,CDKN1A,4
hsa-miR-520b,FAM9C,2
hsa-miR-520b,IL8,4
hsa-miR-520b,LAMTOR5,4
hsa-miR-520b,MICA,4
hsa-miR-520b,PFKP,4
hsa-miR-520c-3p,APP,4
hsa-miR-520c-3p,CD44,4
hsa-miR-520c-3p,EIF4G1,3
hsa-miR-520c-3p,FAM9C,2
hsa-miR-520c-3p,GPC3,3
hsa-miR-520c-3p,MICA,3
hsa-miR-520c-3p,MTOR,3
hsa-miR-520c-3p,SIRT1,3
hsa-miR-520c-3p,STAT3,3
hsa-miR-520c-5p,KDM5A,2
hsa-miR-520d-3p,EPHA2,3
hsa-miR-520d-3p,FAM9C,2
hsa-miR-520d-5p,ZSCAN21,2
hsa-miR-520e,CD46,4
hsa-miR-520e,FAM9C,2
hsa-miR-520e,MAP3K14,3
hsa-miR-520e,MAP4K4,3
hsa-miR-520e,PFKP,4
hsa-miR-520e,ZBTB7A,3
hsa-miR-520f-3p,KMT2A,2
hsa-miR-520f-5p,SEC63,2
hsa-miR-520g-3p,SMAD7,3
hsa-miR-520g-3p,TBC1D12,2
hsa-miR-520g-3p,VEGFA,2
hsa-miR-520g-5p,KDM5A,2
hsa-miR-520h,ABCG2,5
hsa-miR-520h,CDKN1A,4
hsa-miR-520h,HDAC1,3
hsa-miR-520h,ID1,3
hsa-miR-520h,ID3,3
hsa-miR-520h,SMAD6,3
hsa-miR-520h,TBC1D12,2
hsa-miR-520h,VEGFA,2
hsa-miR-521,ERCC8,2
hsa-miR-521,INPP5B,2
hsa-miR-522-3p,NDNF,2
hsa-miR-522-3p,SOX2,2
hsa-miR-522-5p,KDM5A,2
hsa-miR-523-3p,STC2,2
hsa-miR-523-5p,KDM5A,2
hsa-miR-524-3p,HSD11B1L,2
hsa-miR-524-5p,HES1,3
hsa-miR-524-5p,JAG1,3
hsa-miR-524-5p,WEE1,2
hsa-miR-524-5p,ZSCAN21,2
hsa-miR-525-3p,HSD11B1L,2
hsa-miR-525-3p,ZNF395,3
hsa-miR-525-5p,SEPN1,2
hsa-miR-526a,KDM5A,2
hsa-miR-526b-3p,MMP1,3
hsa-miR-526b-3p,PFKFB2,2
hsa-miR-526b-5p,CAB39,2
hsa-miR-527,TBC1D12,2
hsa-miR-532-3p,CDCA8,2
hsa-miR-532-5p,RUNX3,4
hsa-miR-532-5p,TERT,2
hsa-miR-532-5p,TRAPPC2P1,2
hsa-miR-532-5p,YARS,2
hsa-miR-539-3p,IDS,2
hsa-miR-539-5p,CARD11,3
hsa-miR-539-5p,CDK4,3
hsa-miR-539-5p,KDM5A,2
hsa-miR-539-5p,TWIST1,4
hsa-miR-539-5p,ZEB1,4
hsa-miR-541-3p,ZNF584,2
hsa-miR-541-5p,MOCOS,2
hsa-miR-542-3p,AKT1,2
hsa-miR-542-3p,ANGPT2,3
hsa-miR-542-3p,BIRC5,5
hsa-miR-542-3p,BMP7,3
hsa-miR-542-3p,CTTN,3
hsa-miR-542-3p,ILK,2
hsa-miR-542-3p,MTDH,3
hsa-miR-542-3p,PIK3R1,2
hsa-miR-542-3p,RPS23,4
hsa-miR-542-3p,TLR5,2
hsa-miR-542-5p,EGFR,3
hsa-miR-542-5p,EIF5AL1,2
hsa-miR-542-5p,GRIN3A,2
hsa-miR-542-5p,SH3GLB2,2
hsa-miR-542-5p,SRCIN1,2
hsa-miR-543,HMGA2,4
hsa-miR-543,INO80C,2
hsa-miR-543,KRAS,3
hsa-miR-543,MTA1,3
hsa-miR-543,PTK2,2
hsa-miR-543,SIRT1,3
hsa-miR-543,TWIST1,4
hsa-miR-544a,BCL6,3
hsa-miR-544a,BMI1,4
hsa-miR-544a,CDH1,3
hsa-miR-544a,HOXA10,2
hsa-miR-544a,SLC7A14,2
hsa-miR-544a,STAT3,3
hsa-miR-544b,P2RX7,2
hsa-miR-545-3p,CDK4,4
hsa-miR-545-3p,FZD6,2
hsa-miR-545-3p,LRP1,4
hsa-miR-545-5p,CEPT1,2
hsa-miR-548a-3p,NDRG1,2
hsa-miR-548a-5p,ZNRF2,2
hsa-miR-548aa,LMOD3,2
hsa-miR-548ab,ZNRF2,2
hsa-miR-548ac,TMEM158,2
hsa-miR-548ad-3p,ZNF460,2
hsa-miR-548ad-5p,ZNRF2,2
hsa-miR-548ae-3p,HAUS6,2
hsa-miR-548ae-5p,ZNRF2,2
hsa-miR-548ag,MTHFD1,2
hsa-miR-548ah-3p,HAUS6,2
hsa-miR-548ah-5p,NRIP3,2
hsa-miR-548ai,SLC38A1,2
hsa-miR-548aj-3p,HAUS6,2
hsa-miR-548aj-5p,ZNF701,2
hsa-miR-548ak,ZNRF2,2
hsa-miR-548al,STX6,2
hsa-miR-548am-3p,HAUS6,2
hsa-miR-548am-5p,ZNRF2,2
hsa-miR-548an,NDUFV3,2
hsa-miR-548ao-3p,ZNF844,2
hsa-miR-548ao-5p,CREBZF,2
hsa-miR-548ap-3p,LMOD3,2
hsa-miR-548ap-5p,ZNRF2,2
hsa-miR-548aq-3p,HAUS6,2
hsa-miR-548aq-5p,ZNRF2,2
hsa-miR-548ar-3p,NDRG1,2
hsa-miR-548ar-5p,ZNRF2,2
hsa-miR-548as-3p,CRIPT,2
hsa-miR-548as-5p,ZNRF2,2
hsa-miR-548at-3p,ARL5B,2
hsa-miR-548at-5p,POLR1B,2
hsa-miR-548au-3p,DNAAF3,2
hsa-miR-548au-5p,ZNRF2,2
hsa-miR-548av-3p,LRRC58,2
hsa-miR-548av-5p,ZNRF2,2
hsa-miR-548aw,ZNF701,2
hsa-miR-548ax,CREBZF,2
hsa-miR-548ay-3p,ARL5B,2
hsa-miR-548ay-5p,ZNRF2,2
hsa-miR-548az-3p,NDRG1,2
hsa-miR-548az-5p,PFKFB2,2
hsa-miR-548b-3p,CCNB1,2
hsa-miR-548b-3p,ISPD,2
hsa-miR-548b-5p,ZNRF2,2
hsa-miR-548ba,SLC38A1,2
hsa-miR-548bb-3p,TMEM158,2
hsa-miR-548bb-5p,ZNRF2,2
hsa-miR-548c-3p,MTX3,2
hsa-miR-548c-5p,ZNRF2,2
hsa-miR-548d-3p,ERBB2,2
hsa-miR-548d-3p,TMEM158,2
hsa-miR-548d-5p,PPARA,3
hsa-miR-548d-5p,ZNRF2,2
hsa-miR-548e-3p,NDRG1,2
hsa-miR-548e-5p,FRS2,2
hsa-miR-548f-3p,NDRG1,2
hsa-miR-548f-5p,ZNF701,2
hsa-miR-548g-3p,ZC3HAV1L,2
hsa-miR-548g-5p,ZNF701,2
hsa-miR-548h-3p,TMEM158,2
hsa-miR-548h-5p,ZNRF2,2
hsa-miR-548i,ZNRF2,2
hsa-miR-548j-3p,HAUS6,2
hsa-miR-548j-5p,TNS1,2
hsa-miR-548j-5p,ZNRF2,2
hsa-miR-548k,ZNRF2,2
hsa-miR-548l,ZNRF2,2
hsa-miR-548m,MTIF2,2
hsa-miR-548n,PFKFB2,2
hsa-miR-548o-3p,KCNH5,2
hsa-miR-548o-5p,ZNRF2,2
hsa-miR-548p,APOB,3
hsa-miR-548p,LAMTOR5,3
hsa-miR-548p,TPD52L1,2
hsa-miR-548q,NUDT16,2
hsa-miR-548s,SOX5,2
hsa-miR-548t-3p,LMOD3,2
hsa-miR-548t-5p,PFKFB2,2
hsa-miR-548u,CCDC59,2
hsa-miR-548v,TCF12,2
hsa-miR-548w,ZNRF2,2
hsa-miR-548x-3p,HAUS6,2
hsa-miR-548x-5p,ZNF701,2
hsa-miR-548y,ZNRF2,2
hsa-miR-548z,TMEM158,2
hsa-miR-549a,IQGAP2,2
hsa-miR-550a-3-5p,NT5C1B,2
hsa-miR-550a-3p,MAPK1,3
hsa-miR-550a-3p,MAPK3,3
hsa-miR-550a-3p,ZC3H12C,2
hsa-miR-550a-5p,CPEB4,3
hsa-miR-550a-5p,NT5C1B,2
hsa-miR-550b-2-5p,NDUFA4P1,2
hsa-miR-550b-3p,SEP15,2
hsa-miR-551a,CKB,2
hsa-miR-551a,PTP4A3,2
hsa-miR-551a,REXO1,2
hsa-miR-551b-3p,REXO1,2
hsa-miR-551b-5p,MTX3,2
hsa-miR-552-3p,GABRB3,2
hsa-miR-552-3p,PIK3R2,4
hsa-miR-552-5p,XRRA1,2
hsa-miR-553,ARHGAP1,2
hsa-miR-554,EIF1,2
hsa-miR-555,CHMP1B,2
hsa-miR-556-3p,MIDN,2
hsa-miR-556-5p,MTX3,2
hsa-miR-556-5p,PPP2R2A,2
hsa-miR-557,ZNF701,2
hsa-miR-5571-3p,LRAT,2
hsa-miR-5571-5p,ZFP3,2
hsa-miR-5572,HOXD9,2
hsa-miR-5579-3p,ZNF772,2
hsa-miR-5579-5p,NYAP2,2
hsa-miR-558,FPR2,2
hsa-miR-5580-3p,UBR2,2
hsa-miR-5580-5p,TEAD1,2
hsa-miR-5581-3p,ABLIM1,2
hsa-miR-5581-5p,SCRN1,2
hsa-miR-5582-3p,HAUS6,2
hsa-miR-5582-5p,A1BG,3
hsa-miR-5582-5p,CDK2,3
hsa-miR-5582-5p,SDC1,2
hsa-miR-5582-5p,SHC1,3
hsa-miR-5583-3p,ZNF623,2
hsa-miR-5583-5p,DTWD2,2
hsa-miR-5584-3p,SSH2,2
hsa-miR-5584-5p,SH3BP5L,2
hsa-miR-5585-3p,TSC22D2,2
hsa-miR-5585-5p,F5,2
hsa-miR-5586-3p,EXOC5,2
hsa-miR-5586-5p,SHOC2,2
hsa-miR-5587-3p,CYP2B6,2
hsa-miR-5587-5p,RHEBP1,2
hsa-miR-5588-5p,ZNRF2,2
hsa-miR-5589-3p,SLC5A7,2
hsa-miR-5589-5p,CHD7,2
hsa-miR-559,ERBB2,2
hsa-miR-559,MTA1,3
hsa-miR-559,MTA2,2
hsa-miR-559,VCL,2
hsa-miR-559,ZNRF2,2
hsa-miR-5590-3p,PEX2,2
hsa-miR-5590-5p,SNRPE,2
hsa-miR-5591-3p,POLQ,2
hsa-miR-5591-5p,UBE2D3,2
hsa-miR-561-3p,FRS2,2
hsa-miR-561-5p,RSF1,2
hsa-miR-562,EYA1,2
hsa-miR-562,MET,2
hsa-miR-562,PSEN1,2
hsa-miR-562,ZDHHC21,2
hsa-miR-563,PNKD,2
hsa-miR-564,ATP6V0B,2
hsa-miR-566,TBXA2R,2
hsa-miR-567,KIF1B,2
hsa-miR-568,TMEM251,2
hsa-miR-5680,SEPT8,2
hsa-miR-5681a,KMT2A,2
hsa-miR-5681b,DDTL,2
hsa-miR-5682,BTC,2
hsa-miR-5683,TCEA1,2
hsa-miR-5684,KDM5A,2
hsa-miR-5685,ZNF324B,2
hsa-miR-5687,TMEM64,2
hsa-miR-5688,SAMD8,2
hsa-miR-5689,UHMK1,2
hsa-miR-569,HLF,2
hsa-miR-569,SPI1,2
hsa-miR-5690,IGFBP4,2
hsa-miR-5691,ZC3H11A,2
hsa-miR-5692a,ZNF559,2
hsa-miR-5692b,ABCG2,2
hsa-miR-5692c,ABCG2,2
hsa-miR-5693,C5orf30,2
hsa-miR-5694,SSH3,2
hsa-miR-5695,TMTC1,2
hsa-miR-5696,DEK,2
hsa-miR-5697,ZC3HAV1L,2
hsa-miR-5698,WNT9B,2
hsa-miR-5699-3p,RSRC2,2
hsa-miR-5699-5p,CES3,2
hsa-miR-5700,NINJ1,2
hsa-miR-5701,EDAR,2
hsa-miR-5702,OGT,2
hsa-miR-5703,FBXW11,2
hsa-miR-570-3p,CD274,2
hsa-miR-570-3p,NDRG1,2
hsa-miR-5704,C17orf96,2
hsa-miR-5705,GOLGA8B,2
hsa-miR-570-5p,SLC38A1,2
hsa-miR-5706,DCAF4,2
hsa-miR-5707,ZNF607,2
hsa-miR-5708,BEST3,2
hsa-miR-571,FAM9C,2
hsa-miR-572,CDKN1A,4
hsa-miR-572,PPIB,2
hsa-miR-573,C17orf96,2
hsa-miR-573,MCAM,2
hsa-miR-573,TSPAN1,3
hsa-miR-5739,EPS15L1,2
hsa-miR-574-3p,CKS2,2
hsa-miR-574-3p,CUL2,3
hsa-miR-574-3p,EGFR,4
hsa-miR-574-3p,EP300,4
hsa-miR-574-3p,RAC1,4
hsa-miR-574-3p,RXRA,4
hsa-miR-574-3p,SMAD4,3
hsa-miR-574-5p,DERA,3
hsa-miR-574-5p,FOXN3,4
hsa-miR-574-5p,LMOD3,2
hsa-miR-574-5p,NUSAP1,3
hsa-miR-575,SNRPD3,2
hsa-miR-576-3p,DDTL,2
hsa-miR-576-5p,AGTPBP1,2
hsa-miR-577,ZNF623,2
hsa-miR-578,KCNJ10,2
hsa-miR-5787,ELF5,3
hsa-miR-5787,RGS6,2
hsa-miR-579-3p,BRAF,2
hsa-miR-579-3p,DEK,2
hsa-miR-579-5p,RNF222,2
hsa-miR-580-3p,CAB39,2
hsa-miR-580-3p,TWIST1,2
hsa-miR-580-5p,NEU3,2
hsa-miR-581,DICER1,3
hsa-miR-581,EDEM1,4
hsa-miR-581,NTRK2,2
hsa-miR-582-3p,WBP1L,2
hsa-miR-582-5p,ANKRD17,2
hsa-miR-582-5p,CASP3,4
hsa-miR-582-5p,CASP9,4
hsa-miR-582-5p,CREB1,4
hsa-miR-582-5p,EFNB2,3
hsa-miR-582-5p,MCL1,3
hsa-miR-583,PRDM15,2
hsa-miR-584-3p,DEK,2
hsa-miR-584-5p,ROCK1,5
hsa-miR-584-5p,ZC3HAV1L,2
hsa-miR-585-3p,MAPK1,2
hsa-miR-585-5p,BTC,2
hsa-miR-586,UBASH3B,2
hsa-miR-587,PRDM15,2
hsa-miR-588,SIDT2,2
hsa-miR-589-3p,MEN1,2
hsa-miR-589-5p,PTGS2,3
hsa-miR-589-5p,SERPINA4,2
hsa-miR-590-3p,ZEB1,3
hsa-miR-590-3p,ZEB2,3
hsa-miR-590-3p,ZNF75A,2
hsa-miR-590-5p,CHL1,3
hsa-miR-590-5p,CREB5,4
hsa-miR-590-5p,PLEKHA2,2
hsa-miR-590-5p,TGFBR2,4
hsa-miR-591,KLHL23,2
hsa-miR-591,ZEB1,3
hsa-miR-592,VWA1,2
hsa-miR-593-3p,CD274,2
hsa-miR-593-3p,MCF2L2,2
hsa-miR-593-3p,PROP1,2
hsa-miR-593-5p,CA6,2
hsa-miR-593-5p,PLK1,3
hsa-miR-595,ATP13A4,2
hsa-miR-595,PARD6A,2
hsa-miR-596,C9orf170,2
hsa-miR-596,LGALS3BP,3
hsa-miR-597-3p,KCNJ10,2
hsa-miR-597-5p,VWA1,2
hsa-miR-598-3p,BTBD3,2
hsa-miR-598-5p,VEGFA,2
hsa-miR-599,FGF9,2
hsa-miR-600,FOXC1,2
hsa-miR-601,CD274,2
hsa-miR-602,SPRED1,2
hsa-miR-603,CCND1,3
hsa-miR-603,CCND2,2
hsa-miR-603,IFNA6,2
hsa-miR-603,IGF1,3
hsa-miR-603,TRAPPC2P1,2
hsa-miR-604,SGCD,2
hsa-miR-605-3p,RD3,2
hsa-miR-605-5p,MDM2,2
hsa-miR-605-5p,PSMD10,2
hsa-miR-605-5p,SEC24D,3
hsa-miR-605-5p,SLC25A13,2
hsa-miR-605-5p,TP53,2
hsa-miR-606,ALG14,2
hsa-miR-6068,YWHAZ,2
hsa-miR-6069,MRAS,2
hsa-miR-607,TEX35,2
hsa-miR-6070,SORCS2,2
hsa-miR-6071,GPR89B,2
hsa-miR-6072,MIDN,2
hsa-miR-6073,PSTK,2
hsa-miR-6074,CADM2,2
hsa-miR-6075,HIST2H4A,2
hsa-miR-6076,ITM2A,2
hsa-miR-6078,TLK2,2
hsa-miR-6079,ZNF646,2
hsa-miR-608,CD44,2
hsa-miR-608,CDC42,2
hsa-miR-608,FBXO32,3
hsa-miR-608,NAA10,3
hsa-miR-608,PNMAL2,2
hsa-miR-608,TP53,2
hsa-miR-6080,AGAP1,2
hsa-miR-6081,ANKEF1,2
hsa-miR-6082,FXN,2
hsa-miR-6083,ARHGAP29,2
hsa-miR-6084,TNFAIP2,2
hsa-miR-6085,MLLT11,2
hsa-miR-6086,FAM198B,2
hsa-miR-6087,PSMG1,2
hsa-miR-6088,CASP5,2
hsa-miR-6089,SGCD,2
hsa-miR-609,FXR2,2
hsa-miR-6090,EFTUD2,2
hsa-miR-610,VASP,2
hsa-miR-611,ZNF74,2
hsa-miR-612,AKT2,3
hsa-miR-612,SRSF3,2
hsa-miR-612,TP53,4
hsa-miR-6124,PYGO1,2
hsa-miR-6125,ZNF562,2
hsa-miR-6126,ZFP3,2
hsa-miR-6127,RAB6B,2
hsa-miR-6128,DCAF4,2
hsa-miR-6129,RAB6B,2
hsa-miR-613,ABCA1,3
hsa-miR-613,C8A,2
hsa-miR-613,NR1H3,4
hsa-miR-6130,RAB6B,2
hsa-miR-6131,CACNG8,2
hsa-miR-6132,SEMA5A,2
hsa-miR-6133,RAB6B,2
hsa-miR-6134,HAX1,2
hsa-miR-614,PER1,2
hsa-miR-615-3p,MFSD9,2
hsa-miR-615-5p,HSD11B1L,2
hsa-miR-616-3p,INTS6,2
hsa-miR-616-3p,TFPI2,3
hsa-miR-6165,PCBD2,2
hsa-miR-616-5p,TOM1L2,2
hsa-miR-617,NTRK3,2
hsa-miR-617,THYN1,2
hsa-miR-618,KDM5A,2
hsa-miR-619-3p,RBM7,2
hsa-miR-619-5p,EMC1,2
hsa-miR-620,GOLGA8H,2
hsa-miR-621,OIP5,2
hsa-miR-622,CXCR4,4
hsa-miR-622,KRAS,2
hsa-miR-622,SRSF3,2
hsa-miR-623,MAGEB10,2
hsa-miR-624-3p,TEAD1,2
hsa-miR-624-5p,BEST3,2
hsa-miR-625-3p,MAP2K6,3
hsa-miR-625-3p,ZNF514,2
hsa-miR-625-5p,ILK,3
hsa-miR-625-5p,NTRK3,2
hsa-miR-625-5p,SOX2,3
hsa-miR-625-5p,WNT9B,2
hsa-miR-626,SLC7A5,4
hsa-miR-626,ZMAT3,2
hsa-miR-627-3p,TRPV2,2
hsa-miR-627-5p,KDM3A,2
hsa-miR-627-5p,NUTM2E,2
hsa-miR-628-3p,LRAT,2
hsa-miR-628-5p,ACADSB,2
hsa-miR-629-3p,RABL2A,2
hsa-miR-629-5p,HNF4A,4
hsa-miR-629-5p,OR2A4,2
hsa-miR-629-5p,TRIM33,4
hsa-miR-630,BCL2,3
hsa-miR-630,BCL2L2,3
hsa-miR-630,IGF1R,3
hsa-miR-630,YAP1,3
hsa-miR-630,ZNF70,2
hsa-miR-631,SULT1A1,4
hsa-miR-631,ZAP70,3
hsa-miR-631,ZNRF3,2
hsa-miR-632,PRDX6,3
hsa-miR-632,SOX5,2
hsa-miR-633,AZIN1,2
hsa-miR-634,CYR61,4
hsa-miR-634,F5,2
hsa-miR-635,GTPBP4,2
hsa-miR-636,KMT2A,2
hsa-miR-636,SLC25A5,4
hsa-miR-637,AKT1,2
hsa-miR-637,NCEH1,2
hsa-miR-637,SP7,3
hsa-miR-638,CDK2,3
hsa-miR-638,DACT3,3
hsa-miR-638,HIST2H4A,2
hsa-miR-638,OSCP1,4
hsa-miR-638,PLD1,2
hsa-miR-638,SOX2,3
hsa-miR-638,SP2,3
hsa-miR-638,STARD10,2
hsa-miR-639,CDKN1A,4
hsa-miR-639,CREBRF,2
hsa-miR-639,FOXC1,3
hsa-miR-640,SENP6,2
hsa-miR-641,IQGAP2,2
hsa-miR-642a-3p,TRAM1,2
hsa-miR-642a-5p,DOHH,3
hsa-miR-642a-5p,PTPRG,2
hsa-miR-642b-3p,TRAM1,2
hsa-miR-642b-5p,SH3BP5L,2
hsa-miR-643,TMC7,2
hsa-miR-644a,ACTB,3
hsa-miR-644a,GAPDH,3
hsa-miR-644a,NKX6-1,2
hsa-miR-645,IFIT2,3
hsa-miR-645,PLD5,2
hsa-miR-646,SEPN1,2
hsa-miR-647,SGCD,2
hsa-miR-648,TRDMT1,2
hsa-miR-649,SPTY2D1,2
hsa-miR-6499-3p,NINJ1,2
hsa-miR-6499-5p,TRPV2,2
hsa-miR-650,CCBE1,2
hsa-miR-650,ING4,4
hsa-miR-650,NDRG2,3
hsa-miR-6500-3p,F2,2
hsa-miR-6500-3p,MTIF2,2
hsa-miR-6500-5p,SUPT16H,2
hsa-miR-6501-3p,DMRT2,2
hsa-miR-6501-5p,TRPV2,2
hsa-miR-6502-3p,CCDC115,2
hsa-miR-6502-5p,SAMD9L,2
hsa-miR-6503-3p,CSRNP2,2
hsa-miR-6503-5p,MAPT,2
hsa-miR-6504-3p,ANKRD17,2
hsa-miR-6504-5p,FNBP1,2
hsa-miR-6505-3p,PSMA5,2
hsa-miR-6505-5p,CSTF2,2
hsa-miR-6506-3p,HMGCS1,2
hsa-miR-6506-5p,EMC1,2
hsa-miR-6507-3p,CARKD,2
hsa-miR-6507-5p,MTX3,2
hsa-miR-6508-3p,POLR2J3,2
hsa-miR-6508-5p,NDUFV3,2
hsa-miR-6509-3p,CDKL2,2
hsa-miR-6509-5p,KDM6A,2
hsa-miR-6510-3p,CCNB1IP1,2
hsa-miR-6510-5p,FAM49B,2
hsa-miR-6511a-3p,RBBP5,2
hsa-miR-6511a-5p,HSD17B12,2
hsa-miR-6511b-3p,RBBP5,2
hsa-miR-6511b-5p,HSD17B12,2
hsa-miR-6512-3p,SMCR8,2
hsa-miR-6512-5p,KATNAL1,2
hsa-miR-6513-3p,ATP13A4,2
hsa-miR-6513-5p,NPY4R,2
hsa-miR-6514-3p,XPNPEP3,2
hsa-miR-6514-5p,CAPZA1,2
hsa-miR-6515-3p,ZNF99,2
hsa-miR-6515-5p,RAB6B,2
hsa-miR-651-5p,NUP205,2
hsa-miR-6516-3p,TBX18,2
hsa-miR-6516-5p,RNF165,2
hsa-miR-652-3p,TNRC6A,2
hsa-miR-652-5p,HDX,2
hsa-miR-653-3p,SOWAHB,2
hsa-miR-653-5p,YIPF4,2
hsa-miR-654-3p,CDKN1A,4
hsa-miR-654-3p,TMEM158,2
hsa-miR-654-5p,ZNF584,2
hsa-miR-655-3p,ESD,2
hsa-miR-655-3p,MAGI2,4
hsa-miR-655-3p,PTTG1,3
hsa-miR-655-3p,TGFBR2,3
hsa-miR-655-3p,ZEB1,3
hsa-miR-655-5p,FAM198B,2
hsa-miR-656-3p,BMPR1A,3
hsa-miR-656-3p,EXOC5,2
hsa-miR-656-5p,LEPROTL1,2
hsa-miR-657,CDKN1A,4
hsa-miR-657,IGF2R,2
hsa-miR-657,RBM3,2
hsa-miR-657,TLE1,2
hsa-miR-658,FAM163A,2
hsa-miR-659-3p,GRN,3
hsa-miR-659-3p,PRR26,2
hsa-miR-659-3p,SPHK1,3
hsa-miR-659-5p,TMEM239,2
hsa-miR-660-3p,C12orf73,2
hsa-miR-660-5p,CRIPT,2
hsa-miR-660-5p,TFCP2,3
hsa-miR-661,MCL1,3
hsa-miR-661,MDM2,3
hsa-miR-661,MDM4,2
hsa-miR-661,MTA1,3
hsa-miR-661,MTA2,2
hsa-miR-661,PVRL1,2
hsa-miR-661,STARD10,2
hsa-miR-661,TSTD2,2
hsa-miR-661,VCL,2
hsa-miR-662,YPEL2,2
hsa-miR-663a,APC,3
hsa-miR-663a,CDK1,2
hsa-miR-663a,Cebpb,2
hsa-miR-663a,EEF1A2,3
hsa-miR-663a,FOSB,2
hsa-miR-663a,HRAS,3
hsa-miR-663a,JUNB,5
hsa-miR-663a,JUND,6
hsa-miR-663a,KLF4,2
hsa-miR-663a,MYL9,3
hsa-miR-663a,NAV2,2
hsa-miR-663a,PIK3CD,4
hsa-miR-663a,SLC7A5,2
hsa-miR-663a,TGFB1,3
hsa-miR-663a,XPO6,2
hsa-miR-663b,CCND2,2
hsa-miR-663b,IGF2,3
hsa-miR-663b,TBCEL,2
hsa-miR-664a-3p,BTD,2
hsa-miR-664a-5p,IGF2BP3,2
hsa-miR-664b-3p,DEK,2
hsa-miR-664b-5p,CCNE2,3
hsa-miR-664b-5p,SMYD1,2
hsa-miR-665,CD274,2
hsa-miR-665,CNR2,2
hsa-miR-665,PYGO1,2
hsa-miR-668-3p,LRRC57,2
hsa-miR-668-5p,CDC25A,2
hsa-miR-670-3p,CEPT1,2
hsa-miR-670-5p,ZNHIT6,2
hsa-miR-671-3p,SORCS2,2
hsa-miR-6715a-3p,LRRC58,2
hsa-miR-6715b-3p,MXI1,2
hsa-miR-6715b-5p,GLP2R,2
hsa-miR-671-5p,CDR1,3
hsa-miR-671-5p,SEPT3,2
hsa-miR-6716-3p,ENPP1,2
hsa-miR-6716-5p,FGD4,2
hsa-miR-6717-5p,MUC17,2
hsa-miR-6718-5p,HIST2H4A,2
hsa-miR-6719-3p,KDM6A,2
hsa-miR-672,CD3G,2
hsa-miR-672,PHB2,2
hsa-miR-6720-3p,SLC16A10,2
hsa-miR-6720-5p,SMCR8,2
hsa-miR-6721-5p,TPD52,2
hsa-miR-6722-3p,SEMA5A,2
hsa-miR-6722-5p,TTLL9,2
hsa-miR-6723-5p,PSG11,2
hsa-miR-6724-5p,SUMF2,2
hsa-miR-6726-3p,PLCG2,2
hsa-miR-6726-5p,UBE2D3,2
hsa-miR-6727-3p,ARFGEF1,2
hsa-miR-6727-5p,RGS6,2
hsa-miR-6728-3p,GPR89B,2
hsa-miR-6728-5p,HIST2H4A,2
hsa-miR-6729-3p,PTP4A1,2
hsa-miR-6729-5p,MRPS27,2
hsa-miR-6730-3p,KDM6A,2
hsa-miR-6730-5p,NRIP3,2
hsa-miR-6731-3p,SOD2,2
hsa-miR-6731-5p,RAB6B,2
hsa-miR-6732-3p,SEC14L3,2
hsa-miR-6732-5p,C19orf53,2
hsa-miR-6733-3p,CXXC4,2
hsa-miR-6733-5p,KMT2A,2
hsa-miR-6734-3p,LIPC,2
hsa-miR-6734-5p,GATSL2,2
hsa-miR-6735-3p,C19orf53,2
hsa-miR-6735-5p,C1orf109,2
hsa-miR-6736-3p,PRPF4,2
hsa-miR-6736-5p,TMPRSS4,2
hsa-miR-6737-3p,SRSF3,2
hsa-miR-6737-5p,FAM136A,2
hsa-miR-6738-3p,SLC7A14,2
hsa-miR-6738-5p,PCP4L1,2
hsa-miR-6739-3p,IGF1,2
hsa-miR-6739-5p,KMT2A,2
hsa-miR-6740-3p,ABI2,2
hsa-miR-6740-5p,NUFIP2,2
hsa-miR-6741-3p,ETV3,2
hsa-miR-6741-5p,ARMCX6,2
hsa-miR-6742-3p,PLCXD2,2
hsa-miR-6742-5p,PIN1,2
hsa-miR-6743-3p,SYT7,2
hsa-miR-6743-5p,TMPRSS5,2
hsa-miR-6744-3p,SLC38A2,2
hsa-miR-6744-5p,C1orf109,2
hsa-miR-6745,PNMAL2,2
hsa-miR-6746-3p,SLC1A5,2
hsa-miR-6746-5p,TJP3,2
hsa-miR-6747-3p,UQCR11,2
hsa-miR-6747-5p,FAM136A,2
hsa-miR-6748-3p,SCD,2
hsa-miR-6748-5p,NLRP6,2
hsa-miR-6749-3p,C12orf73,2
hsa-miR-6749-5p,GNB1L,2
hsa-miR-6750-3p,MCM9,2
hsa-miR-6750-5p,SMOC1,2
hsa-miR-6751-3p,OAS2,2
hsa-miR-6751-5p,WNT9B,2
hsa-miR-6752-3p,SORCS2,2
hsa-miR-6752-5p,ACPP,2
hsa-miR-6753-3p,BCL2L14,2
hsa-miR-6753-5p,PLEKHG4B,2
